DEPARTURES_PERFORMED,SEATS,PASSENGERS,FREIGHT,MAIL,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,ORIGIN,DEST,AIRCRAFT_GROUP,AIRCRAFT_TYPE,YEAR,MONTH
1.00,0.00,0.00,108522.00,0.00,ADB,Antonov Company,SJU,GYE,8,880,2024,1
1.00,0.00,0.00,108987.00,0.00,FX,Federal Express Corporation,ANC,KIX,7,740,2024,1
1.00,0.00,0.00,111132.00,0.00,M6,Amerijet International,BGR,RZE,6,626,2024,1
1.00,0.00,0.00,113979.00,0.00,5Y,Atlas Air Inc.,PDX,ICN,8,819,2024,1
1.00,0.00,0.00,117380.00,0.00,KD,Western Global,DOV,RZE,8,820,2024,1
1.00,0.00,0.00,118070.00,0.00,5X,United Parcel Service,PHL,CGN,8,819,2024,1
1.00,0.00,0.00,122619.00,0.00,M7,Aerotransportes Mas De Crga,LAX,NLU,6,687,2024,1
1.00,0.00,0.00,122796.00,0.00,FX,Federal Express Corporation,MEM,YMX,7,740,2024,1
1.00,0.00,0.00,123640.00,0.00,ADB,Antonov Company,BFS,PSM,8,880,2024,1
1.00,0.00,0.00,127411.00,0.00,KAQ,Kalitta Air LLC,YHM,CVG,6,683,2024,1
1.00,0.00,0.00,127965.00,0.00,5Y,Atlas Air Inc.,MIA,CFB,8,821,2024,1
1.00,0.00,0.00,131239.00,0.00,QT,Transportes Aereos Mercantiles Panamericanos S.A,SCL,MIA,6,696,2024,1
1.00,0.00,0.00,133396.00,0.00,KD,Western Global,IAD,RZE,8,820,2024,1
1.00,0.00,0.00,135857.00,0.00,QT,Transportes Aereos Mercantiles Panamericanos S.A,SAL,MIA,6,696,2024,1
1.00,0.00,0.00,139865.00,0.00,ADB,Antonov Company,YMX,LAX,8,880,2024,1
1.00,0.00,0.00,141845.00,0.00,5Y,Atlas Air Inc.,LGG,ATL,8,819,2024,1
1.00,0.00,0.00,145554.00,0.00,KD,Western Global,MSJ,UAM,7,740,2024,1
1.00,0.00,0.00,147255.00,0.00,KAQ,Kalitta Air LLC,LAX,YHM,6,683,2024,1
1.00,0.00,0.00,151800.00,0.00,CT,Air Atlanta Europe Limited,ORD,PIK,8,820,2024,1
1.00,0.00,0.00,154478.00,0.00,5Y,Atlas Air Inc.,MIA,VVI,8,819,2024,1
1.00,0.00,0.00,159417.00,0.00,FX,Federal Express Corporation,CAN,ANC,6,683,2024,1
1.00,0.00,0.00,162320.00,0.00,KE,Korean Air Lines Co. Ltd.,LAX,ICN,8,821,2024,1
1.00,0.00,0.00,163511.00,0.00,KE,Korean Air Lines Co. Ltd.,SFO,ICN,8,819,2024,1
1.00,0.00,0.00,167367.00,0.00,LH,Lufthansa German Airlines,YYZ,ORD,6,627,2024,1
1.00,0.00,0.00,171775.00,0.00,KAQ,Kalitta Air LLC,HKG,SEA,8,819,2024,1
1.00,0.00,0.00,174146.00,0.00,KD,Western Global,ICN,ANC,8,820,2024,1
1.00,0.00,0.00,174165.00,0.00,5Y,Atlas Air Inc.,PDX,NLU,8,819,2024,1
1.00,0.00,0.00,175850.00,0.00,5Y,Atlas Air Inc.,HKG,PDX,6,627,2024,1
1.00,0.00,0.00,177887.00,0.00,5Y,Atlas Air Inc.,XMN,PDX,6,627,2024,1
1.00,0.00,0.00,178971.00,0.00,5Y,Atlas Air Inc.,SJU,BOG,8,819,2024,1
1.00,0.00,0.00,179030.00,0.00,5X,United Parcel Service,CGN,PHL,8,819,2024,1
1.00,0.00,0.00,180850.00,0.00,FX,Federal Express Corporation,KIX,ANC,7,740,2024,1
1.00,0.00,0.00,182185.00,0.00,KAQ,Kalitta Air LLC,NRT,ANC,8,819,2024,1
1.00,0.00,0.00,183729.00,0.00,5Y,Atlas Air Inc.,CKG,PDX,8,819,2024,1
1.00,0.00,0.00,186732.00,0.00,PO,Polar Air Cargo Airways,NRT,LAX,8,821,2024,1
1.00,0.00,0.00,190007.00,0.00,KAQ,Kalitta Air LLC,HKG,ANC,8,819,2024,1
1.00,0.00,0.00,194711.00,0.00,KE,Korean Air Lines Co. Ltd.,ICN,ORD,6,683,2024,1
1.00,0.00,0.00,195752.00,0.00,KE,Korean Air Lines Co. Ltd.,ANC,KOJ,8,819,2024,1
1.00,0.00,0.00,195752.00,0.00,KE,Korean Air Lines Co. Ltd.,YEG,ANC,8,819,2024,1
1.00,0.00,0.00,196073.00,0.00,5Y,Atlas Air Inc.,ORD,STR,8,819,2024,1
1.00,0.00,0.00,206756.00,0.00,KE,Korean Air Lines Co. Ltd.,ICN,LAX,8,819,2024,1
1.00,0.00,0.00,207570.00,0.00,5Y,Atlas Air Inc.,ANC,NLU,8,821,2024,1
1.00,0.00,0.00,210540.00,0.00,CT,Air Atlanta Europe Limited,LGG,BHM,8,820,2024,1
1.00,0.00,0.00,210614.00,0.00,KAQ,Kalitta Air LLC,ANC,HFE,8,819,2024,1
1.00,0.00,0.00,213330.00,0.00,5Y,Atlas Air Inc.,STR,BHM,8,819,2024,1
1.00,0.00,0.00,213721.00,0.00,5Y,Atlas Air Inc.,TPE,ANC,8,819,2024,1
1.00,0.00,0.00,213776.00,0.00,5Y,Atlas Air Inc.,MIA,NLU,8,819,2024,1
1.00,0.00,0.00,213776.00,0.00,5Y,Atlas Air Inc.,MXP,MIA,8,819,2024,1
1.00,0.00,0.00,215160.00,0.00,5Y,Atlas Air Inc.,ANC,XMN,8,819,2024,1
1.00,0.00,0.00,220000.00,0.00,KE,Korean Air Lines Co. Ltd.,YWG,ANC,8,821,2024,1
1.00,0.00,0.00,220632.00,0.00,5Y,Atlas Air Inc.,MIA,AMS,8,819,2024,1
1.00,0.00,0.00,221811.00,0.00,KE,Korean Air Lines Co. Ltd.,ICN,ORD,8,821,2024,1
1.00,0.00,0.00,222662.00,0.00,5Y,Atlas Air Inc.,TAO,LAX,8,819,2024,1
1.00,0.00,0.00,225939.00,0.00,5Y,Atlas Air Inc.,SZX,ANC,8,819,2024,1
1.00,0.00,0.00,226604.00,0.00,CX,Cathay Pacific Airways Ltd.,LAX,MEX,8,821,2024,1
1.00,0.00,0.00,228866.00,0.00,KE,Korean Air Lines Co. Ltd.,ANC,KKJ,8,821,2024,1
1.00,0.00,0.00,229277.00,0.00,CX,Cathay Pacific Airways Ltd.,HKG,LAX,8,821,2024,1
1.00,0.00,0.00,231840.00,0.00,CI,China Airlines Ltd.,TPE,FAI,8,820,2024,1
1.00,0.00,0.00,245434.00,0.00,KAQ,Kalitta Air LLC,LIM,MIA,8,819,2024,1
1.00,0.00,0.00,245930.00,0.00,KAQ,Kalitta Air LLC,ICN,HNL,8,819,2024,1
1.00,0.00,0.00,245949.00,0.00,CX,Cathay Pacific Airways Ltd.,FAI,GDL,8,821,2024,1
1.00,0.00,0.00,248205.00,0.00,KAQ,Kalitta Air LLC,LGG,ORD,8,819,2024,1
1.00,0.00,0.00,250660.00,0.00,KAQ,Kalitta Air LLC,ICN,FAI,8,819,2024,1
1.00,0.00,0.00,256365.00,0.00,5Y,Atlas Air Inc.,STR,ATL,8,821,2024,1
1.00,0.00,0.00,266565.00,0.00,CX,Cathay Pacific Airways Ltd.,NRT,ANC,8,821,2024,1
1.00,0.00,0.00,288195.00,0.00,5Y,Atlas Air Inc.,PVG,FAI,8,821,2024,1
1.00,0.00,0.00,309529.00,0.00,5Y,Atlas Air Inc.,LIM,MIA,8,821,2024,1
1.00,0.00,0.00,404643.00,0.00,PO,Polar Air Cargo Airways,HKG,FAI,6,627,2024,1
1.00,0.00,0.00,415181.00,0.00,PO,Polar Air Cargo Airways,PVG,CVG,6,627,2024,1
1.00,5.00,0.00,0.00,0.00,IWQ,Island Wings Ltd. Dba Island Wings Charter,SML,FXE,1,190,2024,1
1.00,5.00,1.00,0.00,0.00,IWQ,Island Wings Ltd. Dba Island Wings Charter,FLL,SML,1,190,2024,1
1.00,6.00,0.00,0.00,0.00,KAH,Kenmore Air Harbor,YLW,BFI,4,479,2024,1
1.00,6.00,2.00,0.00,0.00,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",SCF,SJD,0,094,2024,1
1.00,6.00,2.00,0.00,0.00,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",SJD,SCF,0,094,2024,1
1.00,6.00,2.00,0.00,0.00,KAH,Kenmore Air Harbor,BFI,YLW,4,479,2024,1
1.00,6.00,2.00,0.00,0.00,KAH,Kenmore Air Harbor,BFI,YYC,4,479,2024,1
1.00,6.00,2.00,0.00,0.00,KAH,Kenmore Air Harbor,LKE,YWH,0,091,2024,1
1.00,6.00,2.00,0.00,0.00,KAH,Kenmore Air Harbor,YYC,BFI,4,479,2024,1
1.00,6.00,3.00,0.00,0.00,KAH,Kenmore Air Harbor,YWH,LKE,0,091,2024,1
1.00,6.00,4.00,0.00,0.00,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",SJD,VNY,0,094,2024,1
1.00,7.00,7.00,0.00,0.00,GWQ,"Golden Wings Charter, Ltd",MHH,FPR,1,194,2024,1
1.00,8.00,0.00,0.00,0.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,NAS,FLL,6,685,2024,1
1.00,8.00,1.00,0.00,0.00,04Q,Tradewind Aviation,BQU,SJU,4,479,2024,1
1.00,8.00,1.00,0.00,0.00,04Q,Tradewind Aviation,HPN,YTZ,4,479,2024,1
1.00,8.00,1.00,0.00,0.00,04Q,Tradewind Aviation,LGA,YTZ,4,479,2024,1
1.00,8.00,1.00,0.00,0.00,04Q,Tradewind Aviation,MIA,GGT,4,479,2024,1
1.00,8.00,1.00,0.00,0.00,04Q,Tradewind Aviation,NAS,CLT,4,479,2024,1
1.00,8.00,1.00,0.00,0.00,04Q,Tradewind Aviation,PBI,NAS,4,479,2024,1
1.00,8.00,1.00,0.00,0.00,04Q,Tradewind Aviation,SJU,BQU,4,479,2024,1
1.00,8.00,1.00,0.00,0.00,04Q,Tradewind Aviation,YTZ,HPN,4,479,2024,1
1.00,8.00,1.00,0.00,0.00,GJQ,GainJet Ireland Ltd,BGR,GOT,6,684,2024,1
1.00,8.00,1.00,0.00,0.00,HAQ,Hamilton Jetport Limited,YYZ,APA,4,470,2024,1
1.00,8.00,2.00,0.00,0.00,04Q,Tradewind Aviation,CIW,SJU,4,479,2024,1
1.00,8.00,2.00,0.00,0.00,04Q,Tradewind Aviation,FLL,NAS,4,479,2024,1
1.00,8.00,2.00,0.00,0.00,04Q,Tradewind Aviation,HPN,YOW,4,479,2024,1
1.00,8.00,2.00,0.00,0.00,04Q,Tradewind Aviation,MMU,BDA,6,646,2024,1
1.00,8.00,2.00,0.00,0.00,04Q,Tradewind Aviation,PIE,NAS,4,479,2024,1
1.00,8.00,2.00,0.00,0.00,04Q,Tradewind Aviation,SBH,SIG,4,479,2024,1
1.00,8.00,2.00,0.00,0.00,04Q,Tradewind Aviation,SJU,NEV,4,479,2024,1
1.00,8.00,2.00,0.00,0.00,04Q,Tradewind Aviation,STT,AXA,4,479,2024,1
1.00,8.00,2.00,0.00,0.00,04Q,Tradewind Aviation,TTN,BDA,6,646,2024,1
1.00,8.00,2.00,0.00,0.00,04Q,Tradewind Aviation,VNC,TZN,4,479,2024,1
1.00,8.00,2.00,0.00,0.00,04Q,Tradewind Aviation,YOW,HPN,4,479,2024,1
1.00,8.00,2.00,0.00,0.00,2NQ,LIMA NY Corp d/b/a Fly The Whale,OPF,NAS,4,416,2024,1
1.00,8.00,2.00,0.00,0.00,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",VNY,SJD,6,685,2024,1
1.00,8.00,2.00,0.00,0.00,GJQ,GainJet Ireland Ltd,BGR,CGN,6,684,2024,1
1.00,8.00,2.00,0.00,0.00,GJQ,GainJet Ireland Ltd,BGR,DUB,6,684,2024,1
1.00,8.00,2.00,0.00,0.00,GJQ,GainJet Ireland Ltd,BGR,YYT,6,684,2024,1
1.00,8.00,2.00,0.00,0.00,GJQ,GainJet Ireland Ltd,FMM,BGR,6,684,2024,1
1.00,8.00,2.00,0.00,0.00,GJQ,GainJet Ireland Ltd,KEF,BGR,6,684,2024,1
1.00,8.00,2.00,0.00,0.00,HAQ,Hamilton Jetport Limited,DET,YHM,4,470,2024,1
1.00,8.00,2.00,0.00,0.00,HAQ,Hamilton Jetport Limited,PSP,YHM,4,470,2024,1
1.00,8.00,2.00,0.00,0.00,HAQ,Hamilton Jetport Limited,SJD,IAD,4,470,2024,1
1.00,8.00,2.00,0.00,0.00,HAQ,Hamilton Jetport Limited,YHM,DET,4,470,2024,1
1.00,8.00,2.00,0.00,0.00,TQ,"Tailwind Air, LLC",AXA,HPN,7,771,2024,1
1.00,8.00,2.00,0.00,0.00,TQ,"Tailwind Air, LLC",OPF,EIS,7,771,2024,1
1.00,8.00,3.00,0.00,0.00,04Q,Tradewind Aviation,EIS,SJU,4,479,2024,1
1.00,8.00,3.00,0.00,0.00,04Q,Tradewind Aviation,ELH,FLL,4,479,2024,1
1.00,8.00,3.00,0.00,0.00,04Q,Tradewind Aviation,ELH,HPN,4,479,2024,1
1.00,8.00,3.00,0.00,0.00,04Q,Tradewind Aviation,FLL,MHH,4,479,2024,1
1.00,8.00,3.00,0.00,0.00,04Q,Tradewind Aviation,LRM,SIG,4,479,2024,1
1.00,8.00,3.00,0.00,0.00,04Q,Tradewind Aviation,MHH,FLL,4,479,2024,1
1.00,8.00,3.00,0.00,0.00,04Q,Tradewind Aviation,NAS,EYW,4,479,2024,1
1.00,8.00,3.00,0.00,0.00,04Q,Tradewind Aviation,SXM,STT,4,479,2024,1
1.00,8.00,3.00,0.00,0.00,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",ZLO,LAX,6,515,2024,1
1.00,8.00,3.00,0.00,0.00,GJQ,GainJet Ireland Ltd,BGR,KEF,6,684,2024,1
1.00,8.00,3.00,0.00,0.00,HAQ,Hamilton Jetport Limited,YHM,APF,4,470,2024,1
1.00,8.00,4.00,0.00,0.00,04Q,Tradewind Aviation,ALB,YQB,4,479,2024,1
1.00,8.00,4.00,0.00,0.00,04Q,Tradewind Aviation,BED,YYZ,4,479,2024,1
1.00,8.00,4.00,0.00,0.00,04Q,Tradewind Aviation,EIS,SIG,4,479,2024,1
1.00,8.00,4.00,0.00,0.00,04Q,Tradewind Aviation,ELH,TMB,4,479,2024,1
1.00,8.00,4.00,0.00,0.00,04Q,Tradewind Aviation,FPO,SUA,4,479,2024,1
1.00,8.00,4.00,0.00,0.00,04Q,Tradewind Aviation,MHH,UST,4,479,2024,1
1.00,8.00,4.00,0.00,0.00,04Q,Tradewind Aviation,NAS,FPR,4,479,2024,1
1.00,8.00,4.00,0.00,0.00,04Q,Tradewind Aviation,STT,SBH,4,479,2024,1
1.00,8.00,4.00,0.00,0.00,04Q,Tradewind Aviation,SUA,FPO,4,479,2024,1
1.00,8.00,4.00,0.00,0.00,04Q,Tradewind Aviation,SUA,MHH,4,479,2024,1
1.00,8.00,4.00,0.00,0.00,04Q,Tradewind Aviation,TMB,ELH,4,479,2024,1
1.00,8.00,4.00,0.00,0.00,04Q,Tradewind Aviation,YQB,ALB,4,479,2024,1
1.00,8.00,4.00,0.00,0.00,04Q,Tradewind Aviation,YTZ,BOS,4,479,2024,1
1.00,8.00,4.00,0.00,0.00,04Q,Tradewind Aviation,YYZ,BOS,4,479,2024,1
1.00,8.00,4.00,0.00,0.00,2NQ,LIMA NY Corp d/b/a Fly The Whale,NAS,MIA,4,416,2024,1
1.00,8.00,4.00,0.00,0.00,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",PVR,LAX,6,515,2024,1
1.00,8.00,4.00,0.00,0.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,RSW,NAS,6,685,2024,1
1.00,8.00,4.00,0.00,0.00,TQ,"Tailwind Air, LLC",AXA,TEB,7,771,2024,1
1.00,8.00,4.00,0.00,0.00,TQ,"Tailwind Air, LLC",HPN,AXA,7,771,2024,1
1.00,8.00,5.00,0.00,0.00,04Q,Tradewind Aviation,MHH,OPF,4,479,2024,1
1.00,8.00,5.00,0.00,0.00,04Q,Tradewind Aviation,MHH,SUA,4,479,2024,1
1.00,8.00,5.00,0.00,0.00,04Q,Tradewind Aviation,SIG,EIS,4,479,2024,1
1.00,8.00,5.00,0.00,0.00,04Q,Tradewind Aviation,SXM,SIG,4,479,2024,1
1.00,8.00,5.00,0.00,0.00,2NQ,LIMA NY Corp d/b/a Fly The Whale,NAS,FLL,4,416,2024,1
1.00,8.00,5.00,0.00,0.00,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",SJD,SDM,6,685,2024,1
1.00,8.00,5.00,0.00,0.00,HAQ,Hamilton Jetport Limited,PBI,YHM,4,470,2024,1
1.00,8.00,5.00,0.00,0.00,HAQ,Hamilton Jetport Limited,YHM,PBI,4,470,2024,1
1.00,8.00,5.00,0.00,0.00,PTQ,Pontair Ltd.,BWI,LTN,6,671,2024,1
1.00,8.00,6.00,0.00,0.00,04Q,Tradewind Aviation,NAS,FLL,4,479,2024,1
1.00,8.00,6.00,0.00,0.00,04Q,Tradewind Aviation,OPF,ELH,4,479,2024,1
1.00,8.00,6.00,0.00,0.00,04Q,Tradewind Aviation,RSD,PBI,4,479,2024,1
1.00,8.00,6.00,0.00,0.00,04Q,Tradewind Aviation,SJU,LRM,4,479,2024,1
1.00,8.00,7.00,0.00,0.00,04Q,Tradewind Aviation,LRM,SJU,4,479,2024,1
1.00,8.00,7.00,0.00,0.00,04Q,Tradewind Aviation,TCB,PBI,4,479,2024,1
1.00,8.00,7.00,0.00,0.00,2NQ,LIMA NY Corp d/b/a Fly The Whale,MPB,NAS,4,416,2024,1
1.00,8.00,7.00,0.00,0.00,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",YVR,LAX,6,515,2024,1
1.00,8.00,8.00,0.00,0.00,04Q,Tradewind Aviation,NAS,MIA,4,479,2024,1
1.00,8.00,8.00,0.00,0.00,04Q,Tradewind Aviation,TCB,JAX,4,479,2024,1
1.00,8.00,8.00,0.00,0.00,04Q,Tradewind Aviation,TCB,MLB,4,479,2024,1
1.00,8.00,8.00,0.00,0.00,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",CSL,SDM,6,647,2024,1
1.00,8.00,9.00,0.00,0.00,04Q,Tradewind Aviation,SRQ,NAS,4,479,2024,1
1.00,9.00,0.00,0.00,0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",DSM,YYB,6,648,2024,1
1.00,9.00,0.00,0.00,0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",JAX,CUN,6,648,2024,1
1.00,9.00,0.00,0.00,0.00,IWQ,Island Wings Ltd. Dba Island Wings Charter,BIM,FXE,4,415,2024,1
1.00,9.00,0.00,0.00,0.00,IWQ,Island Wings Ltd. Dba Island Wings Charter,FXE,GHC,4,415,2024,1
1.00,9.00,0.00,0.00,0.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,PLS,OPF,6,695,2024,1
1.00,9.00,1.00,0.00,0.00,QFX,Sparfell Malta Ltd,BGR,DUS,6,515,2024,1
1.00,9.00,1.00,0.00,0.00,QFX,Sparfell Malta Ltd,YQX,TEB,6,515,2024,1
1.00,9.00,2.00,0.00,0.00,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",SXM,OPF,6,648,2024,1
1.00,9.00,2.00,0.00,0.00,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",TUL,SXM,6,648,2024,1
1.00,9.00,2.00,0.00,0.00,HAQ,Hamilton Jetport Limited,APF,YHM,6,651,2024,1
1.00,9.00,2.00,0.00,0.00,HAQ,Hamilton Jetport Limited,YHM,SCF,6,651,2024,1
1.00,9.00,2.00,0.00,0.00,QFX,Sparfell Malta Ltd,SKB,TEB,6,515,2024,1
1.00,9.00,3.00,0.00,0.00,IWQ,Island Wings Ltd. Dba Island Wings Charter,CRG,NAS,4,415,2024,1
1.00,9.00,4.00,0.00,0.00,IWQ,Island Wings Ltd. Dba Island Wings Charter,CAT,FXE,4,415,2024,1
1.00,9.00,5.00,0.00,0.00,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",VNY,CSL,6,515,2024,1
1.00,9.00,5.00,0.00,0.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,RKH,PLS,6,695,2024,1
1.00,9.00,6.00,0.00,0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",YYB,SFO,6,648,2024,1
1.00,9.00,6.00,0.00,0.00,HAQ,Hamilton Jetport Limited,SCF,YHM,6,651,2024,1
1.00,9.00,7.00,0.00,0.00,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",SXM,MIA,6,515,2024,1
1.00,9.00,7.00,0.00,0.00,IWQ,Island Wings Ltd. Dba Island Wings Charter,CAT,FLL,4,415,2024,1
1.00,9.00,8.00,0.00,0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",CUN,FXE,6,648,2024,1
1.00,9.00,8.00,0.00,0.00,IWQ,Island Wings Ltd. Dba Island Wings Charter,SML,FLL,4,415,2024,1
1.00,9.00,9.00,0.00,0.00,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",PBI,BGI,6,515,2024,1
1.00,10.00,1.00,0.00,0.00,15Q,Air Alsie A/S,BQH,TEB,6,682,2024,1
1.00,10.00,2.00,0.00,0.00,24Q,Jet Story,ATL,PLS,6,515,2024,1
1.00,10.00,2.00,0.00,0.00,24Q,Jet Story,KEF,BGR,6,515,2024,1
1.00,10.00,2.00,0.00,0.00,24Q,Jet Story,PLS,PDK,6,515,2024,1
1.00,10.00,2.00,0.00,0.00,LDQ,Sparfell Luftfahrt GmbH,BGR,LBG,6,745,2024,1
1.00,10.00,2.00,0.00,0.00,LDQ,Sparfell Luftfahrt GmbH,LBG,BGR,6,745,2024,1
1.00,10.00,4.00,0.00,0.00,GEQ,"Gestair, S.A.",COR,OPF,6,788,2024,1
1.00,10.00,5.00,0.00,0.00,AOQ,Avcon Jet AG,PLS,TEB,6,682,2024,1
1.00,11.00,0.00,0.00,0.00,LDQ,Sparfell Luftfahrt GmbH,LAX,SDQ,6,688,2024,1
1.00,11.00,0.00,0.00,0.00,LDQ,Sparfell Luftfahrt GmbH,PBI,UVF,7,775,2024,1
1.00,11.00,2.00,0.00,0.00,SVW,"Global Jet Luxembourg, Sa",AGP,FOK,7,775,2024,1
1.00,11.00,2.00,0.00,0.00,WGT,Volkswagen AirSevice GmbH dba Volkswagon,LBG,MDW,7,725,2024,1
1.00,11.00,2.00,0.00,0.00,WGT,Volkswagen AirSevice GmbH dba Volkswagon,OPF,FMO,7,725,2024,1
1.00,11.00,3.00,0.00,0.00,10Q,Swiss Air Ambulance,OPF,SMA,6,669,2024,1
1.00,11.00,3.00,0.00,0.00,WGT,Volkswagen AirSevice GmbH dba Volkswagon,WAW,CPR,7,725,2024,1
1.00,11.00,4.00,0.00,0.00,AQB,Scanwings Oy,FLL,LBA,6,754,2024,1
1.00,11.00,5.00,0.00,0.00,10Q,Swiss Air Ambulance,KEF,RST,6,669,2024,1
1.00,11.00,5.00,0.00,0.00,WGT,Volkswagen AirSevice GmbH dba Volkswagon,HPN,DUB,7,725,2024,1
1.00,11.00,7.00,0.00,0.00,LDQ,Sparfell Luftfahrt GmbH,MDE,LAX,6,688,2024,1
1.00,11.00,7.00,0.00,0.00,LDQ,Sparfell Luftfahrt GmbH,SXM,PBI,7,775,2024,1
1.00,12.00,0.00,0.00,0.00,JCO,Concierge U Ltd. d/b/a Jet Concierge Club,ORD,FAB,6,788,2024,1
1.00,12.00,1.00,0.00,0.00,HAQ,Hamilton Jetport Limited,SRQ,YHM,6,669,2024,1
1.00,12.00,1.00,0.00,0.00,JCO,Concierge U Ltd. d/b/a Jet Concierge Club,DAL,LTN,6,788,2024,1
1.00,12.00,1.00,0.00,0.00,JCO,Concierge U Ltd. d/b/a Jet Concierge Club,LTN,DAL,6,788,2024,1
1.00,12.00,1.00,0.00,0.00,PTQ,Pontair Ltd.,TEB,LTN,6,671,2024,1
1.00,12.00,1.00,0.00,0.00,WGT,Volkswagen AirSevice GmbH dba Volkswagon,SXF,TEB,7,775,2024,1
1.00,12.00,2.00,0.00,0.00,15Q,Air Alsie A/S,HPN,MTY,7,775,2024,1
1.00,12.00,2.00,0.00,0.00,15Q,Air Alsie A/S,NCE,TEB,7,775,2024,1
1.00,12.00,2.00,0.00,0.00,HAQ,Hamilton Jetport Limited,YHM,SRQ,6,669,2024,1
1.00,12.00,2.00,0.00,0.00,WGT,Volkswagen AirSevice GmbH dba Volkswagon,OPF,LTN,7,775,2024,1
1.00,12.00,2.00,0.00,0.00,WGT,Volkswagen AirSevice GmbH dba Volkswagon,TEB,STR,7,775,2024,1
1.00,12.00,3.00,0.00,0.00,HAQ,Hamilton Jetport Limited,RSW,YYZ,6,669,2024,1
1.00,12.00,3.00,0.00,0.00,JCO,Concierge U Ltd. d/b/a Jet Concierge Club,FAB,ORD,6,788,2024,1
1.00,12.00,3.00,0.00,0.00,JEQ,Jetflite Oy,LTN,BOS,6,669,2024,1
1.00,12.00,3.00,0.00,0.00,WGT,Volkswagen AirSevice GmbH dba Volkswagon,LTN,SLC,7,775,2024,1
1.00,12.00,4.00,0.00,0.00,15Q,Air Alsie A/S,BGI,TEB,7,775,2024,1
1.00,12.00,4.00,0.00,0.00,15Q,Air Alsie A/S,TEB,LUX,7,725,2024,1
1.00,12.00,4.00,0.00,0.00,WGT,Volkswagen AirSevice GmbH dba Volkswagon,LTN,SFO,7,775,2024,1
1.00,12.00,5.00,0.00,0.00,WGT,Volkswagen AirSevice GmbH dba Volkswagon,VNY,NHT,7,775,2024,1
1.00,12.00,6.00,0.00,0.00,HAQ,Hamilton Jetport Limited,MDW,PVR,6,669,2024,1
1.00,12.00,6.00,0.00,0.00,HAQ,Hamilton Jetport Limited,PVR,ORD,6,669,2024,1
1.00,12.00,6.00,0.00,0.00,HAQ,Hamilton Jetport Limited,YHM,RSW,6,669,2024,1
1.00,12.00,6.00,0.00,0.00,JCO,Concierge U Ltd. d/b/a Jet Concierge Club,TPA,FAB,6,788,2024,1
1.00,12.00,8.00,0.00,0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",SKB,LAX,6,658,2024,1
1.00,12.00,8.00,0.00,0.00,HAQ,Hamilton Jetport Limited,BZN,YHM,6,669,2024,1
1.00,12.00,8.00,0.00,0.00,HAQ,Hamilton Jetport Limited,YHM,BZN,6,669,2024,1
1.00,12.00,10.00,0.00,0.00,17Q,Albinati Aeronautics SA,SXM,TEB,6,688,2024,1
1.00,12.00,11.00,0.00,0.00,HAQ,Hamilton Jetport Limited,AXA,PHL,6,669,2024,1
1.00,13.00,0.00,0.00,0.00,2AQ,ABS JETS A.S,GND,SAV,6,750,2024,1
1.00,13.00,0.00,0.00,0.00,2AQ,ABS JETS A.S,SAV,GND,6,750,2024,1
1.00,13.00,0.00,0.00,0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",ANU,OPF,6,671,2024,1
1.00,13.00,0.00,0.00,0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",DBQ,NAS,6,641,2024,1
1.00,13.00,0.00,0.00,0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",GCM,TEB,6,671,2024,1
1.00,13.00,0.00,0.00,0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",MIA,GCM,6,641,2024,1
1.00,13.00,0.00,0.00,0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",PBI,NAS,6,641,2024,1
1.00,13.00,0.00,0.00,0.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",PLS,DTW,6,833,2024,1
